time,X_value,Y_value,Z_value
Started:,12월 10 2020,11:20:30:490, 
175.7011,-40.41173,5.68486,-193.40614
175.7559,-40.58732,5.73450,-194.65097
175.8047,-39.79413,6.03586,-195.40723
175.8609,-39.18519,4.64050,-194.63196
175.9158,-37.76941,4.57973,-193.90543
175.9618,-37.76617,5.61116,-193.96855
176.0155,-37.85970,6.95481,-193.74239
176.0672,-38.59737,7.60173,-193.40227
176.1180,-38.42050,8.11446,-193.16507
176.1690,-37.93503,7.65659,-191.93239
176.2213,-36.83895,6.14856,-189.90150
176.2728,-37.36741,7.20861,-191.51930
176.3290,-38.37602,8.32426,-191.64267
176.3860,-37.97599,7.54588,-190.60681
176.4340,-38.32480,7.94413,-189.96953
176.4860,-38.74298,8.72659,-190.40643
176.5381,-39.77862,9.58778,-190.02423
176.5845,-41.84827,8.98926,-190.39844
176.6369,-41.96194,8.30752,-190.40300
176.6890,-42.37385,7.42018,-190.60835
176.7425,-42.09084,6.80881,-193.32242
176.7991,-41.69081,7.66558,-194.69272
176.8479,-41.44513,6.50347,-193.41737
176.8966,-40.37177,5.63923,-192.90385
176.9493,-40.10254,6.10386,-192.76765
177.0037,-40.26185,7.26622,-192.36693
177.0546,-40.35706,8.12978,-191.91760
177.1091,-39.01328,7.85333,-191.61398
177.1568,-38.92939,7.27678,-189.72537
177.2102,-37.95573,7.23615,-188.08780
177.2658,-38.19225,8.09948,-189.86530
177.3127,-39.35327,8.95990,-189.60658
177.3652,-39.45306,7.69251,-188.32909
177.4169,-39.63319,8.21082,-187.94063
177.4689,-39.83270,9.41108,-188.93112
177.5240,-40.16199,9.60759,-189.01068
177.5730,-41.73511,9.05228,-189.05199
177.6251,-42.04862,8.07234,-188.65518
177.6835,-41.36449,7.34607,-189.03300
177.7293,-41.60330,6.88723,-190.74623
177.7829,-40.98867,7.93612,-192.48158
177.8332,-41.41898,7.01778,-191.93309
177.8853,-40.48869,5.56892,-191.66420
177.9366,-41.00475,5.84108,-192.54878
177.9886,-40.54525,5.66191,-192.40082
178.0408,-40.81267,6.08577,-192.17702
178.0955,-40.30207,6.07975,-191.97795
178.1530,-39.10975,6.02394,-191.57617
178.1964,-38.16454,5.78069,-190.11914
178.2493,-38.47446,5.89442,-191.38690
178.3041,-39.46988,7.58712,-190.89624
178.3527,-39.59138,6.86082,-189.45117
178.4049,-39.77429,7.38464,-187.83932
178.4568,-40.02678,8.07586,-188.47047
178.5087,-40.44292,8.62655,-188.20663
178.5713,-42.33406,8.53762,-188.13718
178.6141,-42.14859,8.04956,-188.04431
178.6659,-42.23291,6.83289,-188.22321
178.7167,-42.20650,5.06055,-189.33733
178.7842,-41.31750,6.00340,-191.16550
178.8211,-40.90777,3.86654,-190.78903
178.8727,-39.23005,2.60086,-191.54910
178.9262,-40.52145,5.12521,-193.87247
178.9798,-39.67615,5.63481,-194.20537
179.0320,-39.75696,5.63439,-193.02667
179.0813,-38.55561,5.09221,-193.34589
179.1325,-38.14254,4.24881,-193.28008
179.1852,-36.62651,4.75816,-192.50093
179.2368,-37.14663,5.29769,-194.48097
179.2908,-38.14265,6.34785,-194.08279
179.3419,-37.84702,5.66459,-192.62477
179.3986,-38.22957,6.15142,-190.96780
179.4579,-39.09254,6.85980,-191.57840
179.4969,-40.37697,7.72303,-191.96300
179.5489,-41.85625,7.18675,-191.17612
179.6009,-42.27831,7.52518,-191.34521
179.6531,-42.27773,7.47154,-190.34106
179.7092,-41.69186,4.87965,-191.62663
179.7569,-40.79369,5.22807,-192.55760
179.8099,-41.29101,4.73586,-192.64775
179.8631,-39.56162,4.11206,-193.34818
179.9178,-39.32129,4.43995,-195.00555
179.9681,-39.29113,4.65041,-195.59480
180.0165,-39.47961,4.47341,-195.83337
180.0701,-38.65918,4.82512,-196.16866
180.1202,-38.41601,3.89930,-194.55482
180.1724,-36.89388,2.83075,-193.79263
180.2258,-38.20284,3.01167,-195.81888
180.2773,-39.85500,3.90700,-195.66000
180.3350,-39.35505,3.30354,-194.80981
180.3806,-39.52862,4.39817,-194.28403
180.4346,-39.03306,5.70602,-194.45757
180.4850,-39.86739,6.02873,-194.28503
180.5371,-40.79289,5.84701,-194.35567
180.5886,-41.03219,5.42886,-194.66235
180.6415,-41.39976,4.42715,-194.74529
180.6922,-41.04237,2.59615,-194.92067
180.7458,-40.40060,3.88216,-194.65636
180.7985,-40.95325,4.34485,-194.33038
180.8482,-39.42956,4.36936,-194.94078
180.9045,-39.60941,4.10038,-195.77872
180.9532,-39.65733,3.76074,-195.85315
181.0043,-38.30584,5.16832,-196.15956
181.0568,-37.96428,6.11980,-197.68646
181.1084,-36.96129,5.84844,-197.18375
181.1622,-36.28575,5.38093,-195.60474
181.2223,-36.87168,5.69416,-196.57593
181.2642,-38.68758,6.41540,-196.77046
181.3173,-37.87961,6.04053,-195.93581
181.3681,-37.63691,6.46344,-195.30658
181.4235,-38.29662,7.16157,-195.65399
181.4731,-39.17648,8.32446,-196.02599
181.5254,-40.18204,7.94884,-195.52963
181.5764,-40.08393,7.82507,-195.57631
181.6295,-39.72589,7.59167,-195.57976
181.6849,-39.67961,7.79155,-196.74969
181.7341,-39.22782,7.30913,-199.39578
181.7850,-39.51968,6.07225,-200.54218
181.8386,-40.17482,3.00405,-200.85423
181.8881,-38.78288,3.23619,-200.73062
181.9406,-38.51257,3.95808,-199.90245
181.9925,-37.78373,4.03641,-198.63831
182.0448,-37.84102,5.06984,-199.15182
182.1040,-38.65216,3.74888,-198.40338
182.1482,-38.60172,2.88728,-196.05190
182.2016,-39.40997,3.26621,-195.95021
182.2522,-39.57489,5.04921,-194.69481
182.3092,-38.97395,5.21029,-192.54918
182.3562,-38.77077,5.81779,-191.69077
182.4084,-38.92948,6.57531,-192.14421
182.4602,-39.52699,6.73011,-192.36433
182.5137,-40.59775,6.06574,-192.78955
182.5709,-40.05841,5.96597,-193.08478
182.6172,-41.07215,5.74724,-193.62149
182.6718,-41.51266,3.76362,-194.29192
182.7211,-40.18559,3.20584,-194.68018
182.7720,-41.39055,2.91565,-193.75516
182.8260,-40.14539,3.50825,-193.51569
182.8770,-39.98355,5.49794,-194.28664
182.9282,-40.05372,6.54275,-193.66010
182.9867,-40.16175,7.08869,-193.05389
183.0302,-40.26583,7.57641,-193.00162
183.0833,-39.91539,6.51190,-192.67488
183.1342,-39.28375,5.97360,-191.32021
183.1885,-39.82232,6.03634,-192.71390
183.2397,-40.24487,7.45164,-192.54636
183.2901,-39.89920,6.57219,-192.04474
183.3443,-39.88023,6.75702,-191.21022
183.3988,-39.76181,6.50176,-191.31035
183.4522,-40.33078,6.02268,-191.54005
183.5003,-41.05204,5.32673,-192.50752
183.5534,-41.56308,4.90472,-194.00716
183.6048,-40.96659,5.21502,-194.64949
183.6560,-40.70620,3.41243,-196.02429
183.7082,-40.00416,3.28691,-196.97325
183.7610,-40.22821,2.24536,-196.83905
183.8159,-39.37497,2.29971,-197.42830
183.8732,-39.08835,2.88738,-197.88289
183.9167,-38.81327,2.92801,-197.67990
183.9686,-38.44895,3.19066,-198.02321
184.0208,-38.34183,2.76976,-197.30771
184.0740,-37.95200,2.15602,-195.17949
184.1251,-37.17736,1.94291,-194.14261
184.1758,-37.99492,2.53347,-196.08673
184.2295,-38.70791,3.01975,-195.97614
184.2801,-38.98510,2.80023,-194.70200
184.3377,-39.06603,4.08001,-194.11102
184.3840,-38.83820,5.76426,-195.23854
184.4363,-39.98664,6.12496,-195.39313
184.4906,-41.27842,5.65077,-195.39146
184.5412,-41.10058,5.24983,-195.64828
184.5927,-41.47562,3.80549,-194.98550
184.6444,-40.49965,2.90630,-195.68437
184.6973,-40.12954,3.25692,-195.42403
184.7590,-41.04204,2.74159,-194.09961
184.8003,-39.62948,4.73989,-193.90486
184.8528,-39.80561,6.05443,-193.59435
184.9041,-39.81511,6.25185,-192.52477
184.9589,-40.33638,6.03539,-192.48825
185.0079,-39.83351,4.72782,-191.61940
185.0600,-40.36077,4.28910,-189.10089
185.1141,-39.56472,4.54226,-189.27298
185.1664,-39.70196,5.42562,-190.86710
185.2194,-40.23920,4.50774,-189.43552
185.2675,-40.28043,5.49625,-187.52455
185.3241,-40.75446,8.35332,-187.08394
185.3803,-40.53733,9.72554,-187.75739
185.4288,-41.72149,9.34355,-187.22820
185.4767,-42.64262,7.78795,-187.14403
185.5277,-42.54238,7.23701,-186.76462
185.5849,-43.03243,6.78774,-187.60645
185.6383,-42.52539,6.68838,-189.65179
185.6863,-42.42913,7.02166,-189.41080
185.7368,-42.66172,5.29008,-188.07964
185.7881,-41.36616,5.92134,-187.53819
185.8420,-41.04758,7.06922,-187.96829
185.8919,-41.23278,7.48751,-188.49904
185.9442,-41.60691,7.36522,-188.49934
185.9958,-41.26825,6.21407,-187.83524
186.0484,-40.38758,7.08430,-185.83636
186.1103,-39.83175,6.26879,-185.40836
186.1517,-39.46417,7.79825,-186.50348
186.2064,-40.08688,7.59555,-185.37892
186.2568,-40.19210,7.57117,-183.46516
186.3074,-40.45229,8.86444,-183.15218
186.3596,-40.50247,9.67389,-183.23531
186.4121,-42.25384,9.43684,-182.84248
186.4650,-43.72398,8.88912,-183.31392
186.5248,-43.48218,9.84320,-183.77393
186.5680,-43.51361,8.92466,-185.93835
186.6203,-42.99599,7.51680,-189.14388
186.6715,-41.86895,6.40178,-190.60802
186.7257,-41.79183,4.93106,-189.16446
186.7760,-40.88915,6.21520,-189.32492
186.8326,-40.28896,7.66949,-190.08083
186.8859,-40.70429,7.68579,-190.17020
186.9320,-40.61964,7.54540,-190.28912
186.9926,-39.75001,5.79845,-190.89571
187.0527,-38.67987,5.85950,-189.10173
187.0879,-39.12207,6.20344,-188.33659
187.1427,-39.71952,7.85871,-188.81604
187.1915,-39.99739,7.10781,-187.07426
187.2452,-39.03614,6.24707,-184.73441
187.2954,-39.76601,7.71175,-184.43675
187.3503,-39.70142,8.58041,-185.97327
187.4054,-40.46526,7.96215,-186.70418
187.4514,-41.52462,6.89682,-187.54524
187.5040,-42.52233,6.47599,-187.24554
187.5572,-43.60435,6.44420,-187.88356
187.6101,-43.70853,7.06665,-190.22978
187.6605,-43.34775,8.25759,-190.58186
187.7119,-42.35426,6.71359,-189.53737
187.7636,-41.36479,5.81602,-189.66293
187.8182,-41.55854,7.11680,-189.01950
187.8715,-42.11398,9.41821,-187.85301
187.9225,-42.72437,10.22567,-187.43085
187.9741,-42.29833,8.58057,-187.09053
188.0261,-41.54394,7.15358,-184.76028
188.0754,-40.62438,5.66089,-185.55023
188.1290,-41.10363,6.88787,-187.61272
188.1798,-40.84535,7.42301,-187.47011
188.2339,-40.52266,5.90288,-185.47008
188.2905,-40.79877,5.89550,-184.20267
188.3356,-41.31902,7.28954,-185.66391
188.3889,-42.31304,7.70847,-186.32210
188.4407,-43.36834,6.07508,-186.26926
188.4916,-43.62079,4.78369,-185.62842
188.5437,-43.69431,1.39349,-185.80052
188.5954,-43.31629,0.85383,-188.38618
188.6474,-42.50071,3.43993,-188.69447
188.7018,-42.04910,4.27315,-187.43457
188.7517,-40.89153,4.50093,-187.47841
188.8069,-40.21116,4.52842,-188.31569
188.8565,-40.28077,5.05582,-188.47284
188.9089,-40.59886,5.17374,-188.58571
188.9597,-40.01340,3.80111,-188.22545
189.0167,-40.03965,3.95810,-185.53285
189.0636,-39.30986,4.64857,-186.51474
189.1173,-40.11969,4.57025,-189.09425
189.1722,-40.56022,3.89930,-187.83762
189.2205,-40.52684,4.11197,-185.55559
189.2714,-40.59533,5.93731,-185.24118
189.3236,-40.67413,7.35522,-187.35089
189.3754,-41.87606,6.55840,-187.92432
189.4270,-43.50867,4.82723,-187.95036
189.4794,-43.85022,3.95609,-188.26190
189.5311,-44.40222,3.03798,-189.46434
189.5872,-44.02644,2.71097,-191.29341
189.6437,-43.27221,2.93676,-191.32684
189.6878,-42.35309,2.06763,-190.83281
189.7404,-40.99449,2.83652,-191.30180
189.7915,-40.83970,3.91940,-192.11618
189.8434,-41.22045,4.79611,-192.28502
189.8961,-41.18796,4.64813,-191.68987
189.9474,-39.93446,3.37753,-190.26759
190.0038,-40.05847,4.20528,-187.24594
190.0559,-40.06651,3.88363,-188.27969
190.1040,-40.82684,4.65613,-189.07474
190.1572,-40.59906,3.74659,-187.42413
190.2075,-40.30335,4.23301,-186.45865
190.2604,-41.15252,5.91480,-185.73732
190.3137,-41.17917,7.37043,-185.96179
190.3609,-42.50945,6.75950,-185.92720
190.4141,-43.00088,5.29268,-186.06293
190.4669,-43.09852,4.13954,-186.55957
190.5177,-42.76263,2.15158,-187.99760
190.5704,-42.75425,2.15295,-190.70549
190.6225,-42.35336,2.08570,-190.35451
190.6802,-41.42073,1.14916,-189.85262
190.7271,-40.41701,1.56863,-190.49055
190.7774,-40.38030,2.41610,-190.04449
190.8306,-41.25649,2.76392,-189.70198
190.8812,-40.34774,3.35115,-189.40613
190.9367,-39.96619,2.32978,-189.20578
190.9866,-39.38391,1.93131,-187.25302
191.0377,-40.18533,1.58430,-187.81703
191.0904,-41.86237,2.34099,-188.48984
191.1556,-41.72152,1.88189,-187.86798
191.1939,-41.68837,2.72109,-187.11270
191.2454,-41.57885,4.13944,-187.18690
191.2971,-42.52098,4.98184,-187.81319
191.3497,-43.84681,4.43394,-187.25224
191.4078,-44.05516,4.14942,-187.31796
191.4543,-44.44696,3.76499,-187.44965
191.5081,-45.18843,2.46820,-187.32054
191.5586,-44.97134,2.27268,-188.16101
191.6090,-45.19644,3.36404,-188.23596
191.6604,-44.36578,2.35861,-187.96945
191.7126,-44.04126,1.99926,-189.13365
191.7644,-44.41403,1.59825,-189.76189
191.8247,-44.53355,0.91945,-189.21350
191.8694,-44.06336,1.50234,-189.43964
191.9247,-43.01006,1.17734,-189.54163
191.9748,-42.57905,1.40264,-186.94902
192.0284,-42.64752,1.51209,-188.58861
192.0783,-44.16358,2.18757,-188.49362
192.1297,-44.06686,1.50873,-187.13959
192.1808,-43.68338,2.94956,-185.83769
192.2379,-43.73963,4.58072,-186.19731
192.2925,-43.63955,5.39527,-186.60855
192.3374,-45.27920,5.40068,-186.78157
192.3900,-45.99417,4.44439,-187.55370
192.4462,-45.18719,3.83953,-188.15108
192.4932,-45.35956,0.68733,-189.05530
192.5466,-45.03103,0.32385,-190.87665
192.5972,-44.83249,0.71825,-189.69162
192.6529,-44.89931,-0.06830,-188.63376
192.7023,-44.12429,0.86745,-189.79192
192.7558,-43.38505,1.72700,-190.29416
192.8048,-43.51893,2.39693,-190.18198
192.8582,-43.16692,2.47284,-189.97701
192.9107,-42.16033,1.08873,-189.59976
192.9630,-41.75225,1.71243,-187.66782
193.0124,-42.26762,1.29985,-189.20126
193.0650,-43.12853,1.96818,-190.08589
193.1206,-43.92308,0.25611,-189.38609
193.1778,-43.72985,0.63106,-188.80113
193.2213,-43.95749,2.12198,-189.15738
193.2737,-44.11623,3.12837,-189.91229
193.3285,-46.08530,3.42374,-189.86264
193.3770,-46.02903,1.77989,-190.15910
193.4290,-45.91254,0.90801,-190.21010
193.4814,-46.31777,-1.67933,-190.93404
193.5345,-45.21537,-2.36716,-191.61673
193.5848,-45.47731,-2.06661,-190.93094
193.6371,-44.22899,-2.99577,-190.24596
193.6911,-43.66150,-2.49620,-191.68283
193.7433,-43.27571,-2.02131,-192.38663
193.7960,-42.89019,-1.94232,-192.43661
193.8452,-42.84989,-1.46370,-192.69937
193.8982,-42.80967,-2.08183,-191.58717
193.9489,-42.44113,-0.97607,-189.27377
194.0018,-42.66089,-0.37843,-188.67220
194.0601,-43.39031,0.97197,-189.38445
194.1070,-44.41782,0.14864,-188.53300
194.1590,-43.68495,0.22710,-188.20168
194.2087,-44.33820,2.07187,-187.91003
194.2631,-45.35138,2.84169,-187.78880
194.3139,-46.88054,3.87491,-186.83676
194.3698,-47.00280,2.70553,-186.71915
194.4171,-47.41892,1.77050,-187.08055
194.4687,-47.79686,-0.41393,-187.32288
194.5251,-47.04592,-1.11764,-186.89954
194.5756,-48.11884,-0.04623,-186.04744
194.6278,-47.81034,-0.74479,-184.67984
194.6798,-46.32328,-0.36612,-184.68335
194.7292,-45.40816,0.71080,-185.12657
194.7809,-44.91823,1.31987,-185.30202
194.8352,-44.64622,1.70574,-186.70369
194.8863,-44.28809,1.22678,-187.18295
194.9370,-43.88513,1.38069,-185.30577
194.9889,-44.18041,0.65137,-185.65454
195.0431,-44.23544,2.07493,-186.31851
195.0927,-44.95730,1.82251,-185.21994
195.1460,-45.36426,2.36038,-183.93150
195.1978,-45.60417,2.89857,-185.18153
195.2493,-45.84709,3.30017,-186.74783
195.3081,-46.47048,2.49967,-187.95303
195.3526,-47.41405,1.70294,-188.83531
195.4050,-47.53902,1.23974,-189.41272
195.4573,-49.11026,-0.11352,-190.00261
195.5092,-47.93053,-1.12524,-190.16492
195.5620,-47.60452,-1.00534,-189.49835
195.6127,-46.30434,-0.92226,-189.15059
195.6648,-45.71559,0.18379,-189.45937
195.7168,-45.60511,1.05842,-189.06078
195.7767,-45.80653,1.09535,-188.51224
195.8313,-45.67405,0.56854,-187.77509
195.8739,-45.33496,0.07895,-186.73630
195.9254,-44.96550,1.00306,-184.74228
195.9760,-44.55975,1.48010,-185.81326
196.0291,-45.01091,1.99952,-185.46581
196.0809,-44.79481,1.22196,-184.02550
196.1331,-45.16049,2.72016,-183.46739
196.1846,-45.56078,4.48156,-184.60881
196.2365,-45.64296,5.30919,-185.42119
196.2883,-48.13427,4.18762,-185.96611
196.3405,-48.01616,2.82543,-187.06920
196.3928,-47.94114,3.01764,-187.38603
196.4447,-47.80022,1.16378,-188.09811
196.4966,-47.21952,1.04581,-188.81783
196.5489,-47.24473,0.60497,-188.00584
196.6006,-46.49089,0.12730,-187.09555
196.6522,-46.33385,1.78171,-187.17661
196.7047,-46.02679,3.47903,-187.34271
196.7568,-46.05231,3.48286,-187.26993
196.8083,-45.82690,3.31071,-187.90602
196.8605,-45.90902,2.86801,-185.71249
196.9127,-45.19097,2.45937,-185.03256
196.9647,-45.51975,2.58146,-186.27495
197.0164,-46.15704,3.06218,-184.85992
197.0690,-46.76919,3.11437,-182.88364
197.1207,-46.99788,4.26205,-182.92783
197.1722,-46.81217,4.68376,-184.11061
197.2243,-47.32757,4.68711,-184.23703
197.2769,-48.38036,2.84661,-184.43777
197.3287,-48.24004,3.38891,-184.86671
197.3803,-48.70276,3.60889,-185.25743
197.4353,-48.66053,2.56052,-186.13556
197.4850,-48.53411,3.20936,-186.72346
197.5383,-48.22135,2.38994,-185.88226
197.5886,-47.43335,3.18069,-185.98405
197.6411,-47.32350,3.82195,-185.88249
197.6960,-46.89137,4.78132,-185.70297
197.7455,-47.40676,4.57569,-185.51505
197.7986,-46.65522,3.31872,-185.37059
197.8481,-45.90116,2.71776,-183.40773
197.8990,-45.25151,2.68681,-183.08786
197.9619,-45.62516,3.97246,-184.52731
198.0026,-45.90554,4.23467,-184.06508
198.0542,-45.52016,3.94491,-182.93071
198.1084,-46.23634,4.04351,-182.73891
198.1618,-47.02436,4.48879,-184.53442
198.2164,-47.62873,4.47226,-184.81702
198.2637,-48.90216,3.90934,-185.09567
198.3172,-49.13727,3.16081,-185.32776
198.3675,-49.36697,1.32552,-185.48294
198.4194,-48.21246,1.04959,-186.39835
198.4707,-47.29969,2.14321,-186.14856
198.5229,-47.73729,0.00567,-186.18140
198.5769,-46.80622,-0.45616,-187.42392
198.6279,-47.32686,-0.40325,-187.70016
198.6803,-47.89072,0.39580,-186.70496
198.7313,-47.57603,1.26598,-187.25839
198.7834,-47.50593,0.33149,-187.07495
198.8455,-46.80272,-0.49729,-185.20549
198.8878,-46.61040,-0.74873,-186.05467
198.9398,-47.16951,0.81156,-186.44812
198.9906,-47.62954,0.79109,-185.60805
199.0428,-47.50610,0.38513,-185.04097
199.0949,-47.29462,0.54603,-186.11769
199.1457,-47.51307,0.55820,-187.37508
199.1989,-48.49826,0.03580,-187.18253
199.2504,-48.36425,-0.03692,-188.24860
199.3027,-48.68182,0.70117,-188.98131
199.3543,-48.84514,-0.87517,-189.56668
199.4058,-48.07908,-1.39705,-189.67976
199.4584,-48.95000,-2.12622,-189.32889
199.5124,-47.80755,-2.22652,-188.35678
199.5740,-48.31496,-1.06148,-188.44257
199.6153,-48.28000,0.13221,-188.24319
199.6666,-49.67214,0.83518,-187.84079
199.7193,-49.42786,1.51968,-188.20171
199.7703,-48.54801,1.84704,-187.01311
199.8233,-47.73385,1.76962,-186.68155
199.8745,-47.38470,2.50920,-187.85400
199.9281,-47.60030,2.36772,-187.32753
199.9824,-46.71267,1.45123,-185.92589
200.0303,-47.01793,1.64619,-184.78951
200.0829,-47.78689,2.64374,-185.88718
200.1379,-49.02821,3.31127,-185.75380
200.1872,-50.31086,2.06500,-185.84877
200.2388,-50.77508,1.70985,-186.50989
200.2922,-51.12620,0.91008,-187.36658
200.3431,-50.78426,-0.70861,-189.22432
200.3959,-49.80531,-0.60371,-189.70702
200.4537,-49.95831,-1.97969,-188.35478
200.5001,-48.36971,-1.70585,-188.35979
200.5504,-48.44128,-0.75782,-188.65051
200.6045,-48.85508,0.01187,-188.60226
200.6548,-48.83738,0.32436,-188.83836
200.7061,-48.12704,-0.68019,-188.37425
200.7589,-47.83028,-0.31833,-185.71249
200.8109,-47.24433,-1.00851,-186.83348
200.8671,-48.13990,-0.43012,-187.57146
200.9144,-48.33004,-0.46969,-186.53642
200.9659,-48.21707,-0.60284,-184.92468
201.0186,-48.16600,0.38068,-183.90388
201.0724,-47.85471,1.99109,-183.65436
201.1221,-49.49561,1.56914,-182.22639
201.1743,-50.74965,0.58676,-181.98531
201.2263,-50.79676,1.65403,-183.19763
201.2814,-50.91955,1.82143,-185.28989
201.3331,-49.94805,1.99566,-187.53117
201.3835,-49.60115,0.96770,-187.52782
201.4354,-49.18450,-0.42607,-186.69077
201.4943,-49.20084,0.88750,-187.01659
201.5381,-49.52791,2.36624,-187.03445
201.5899,-49.74710,3.21180,-186.34175
201.6440,-49.91012,3.45411,-185.67441
201.6992,-49.35326,2.20360,-184.97194
201.7485,-49.11078,1.67862,-182.46516
201.7994,-48.64335,1.13469,-182.50949
201.8500,-48.31194,3.04435,-182.59773
201.9033,-48.57630,1.99356,-181.32224
201.9601,-48.58410,1.18152,-180.09227
202.0072,-48.72268,1.79603,-181.14832
202.0591,-48.84755,3.68116,-181.88333
202.1123,-50.38944,3.42012,-181.68280
202.1644,-51.84634,2.04646,-181.44186
202.2186,-51.81536,2.67376,-182.20425
202.2659,-52.34935,1.79909,-184.53865
202.3197,-52.04382,1.98571,-186.10944
202.3702,-51.77201,2.09606,-185.17635
202.4220,-51.77944,0.69827,-183.61325
202.4737,-50.98058,1.67245,-184.18570
202.5267,-50.89765,2.25880,-185.17844
202.5803,-51.15133,2.42491,-185.12402
202.6344,-50.40257,2.39205,-185.89749
202.6835,-49.56715,1.37961,-184.84831
202.7354,-48.58442,0.94410,-183.53000
202.7868,-48.88256,1.77047,-186.01682
202.8406,-49.86681,3.15148,-186.18298
202.8897,-49.99431,2.35157,-184.74069
202.9446,-49.93061,2.21385,-183.35838
202.9955,-50.15066,2.26269,-184.78876
203.0464,-50.97178,2.65967,-185.99417
203.1028,-52.37572,2.52577,-185.75664
203.1521,-53.16320,2.25815,-186.28644
203.2026,-53.10806,1.58150,-186.44818
203.2597,-52.97316,0.25815,-188.10924
203.3057,-52.21394,0.52542,-189.73151
203.3587,-52.08181,0.55136,-188.86621
203.4109,-51.83185,0.47921,-188.23111
203.4644,-50.90601,0.87696,-189.68100
203.5184,-50.16391,0.73543,-190.27356
203.5659,-49.85831,0.43352,-189.92805
203.6189,-48.78582,0.87742,-189.95280
203.6705,-48.46177,1.22830,-189.03481
203.7227,-48.38186,1.10543,-187.08469
