"1";"gyro_xout";"gyro_yout";"gyro_zout";"accel_xout";"accel_yout";"accel_zout"
"4848";"-965";"-1128";"3225";"-812";"-6840";"15928"
"4849";"1305";"-911";"2267";"-1240";"-7072";"15368"
"4850";"1242";"-1436";"3051";"-1124";"-7160";"14344"
"4851";"830";"-554";"1352";"692";"-5900";"14928"
"4852";"-326";"121";"-1895";"-104";"-6620";"14584"
"4853";"290";"123";"-1713";"160";"-6548";"14064"
"4854";"215";"461";"-2096";"204";"-6320";"14000"
"4855";"-471";"1349";"-2951";"-220";"-6464";"14564"
"4856";"-626";"2038";"-6267";"1420";"-5616";"14888"
"4857";"-483";"1458";"-5355";"-2092";"-5428";"13208"
"4858";"-2044";"1781";"-3802";"-1536";"-7812";"16804"
"4859";"-224";"1895";"-5910";"-64";"-6464";"13840"
"4860";"1662";"3424";"-8529";"8";"-7168";"16680"
"4861";"1202";"1473";"-9649";"880";"-7264";"15080"
"4862";"1014";"-2569";"-8153";"-1784";"-8108";"15972"
"4863";"-312";"-973";"-6271";"-2016";"-5824";"14228"
"4864";"-1637";"1067";"-4149";"2268";"-5524";"16360"
"4865";"-369";"5729";"-5631";"3148";"-3892";"16012"
"4866";"-1066";"6287";"-6121";"792";"-4052";"14168"
"4867";"-1442";"6829";"-6082";"688";"-5668";"16084"
"4868";"-1027";"4420";"-4261";"-1160";"-5500";"14368"
"4869";"-227";"3140";"-1849";"-1852";"-6948";"15196"
"4870";"287";"2834";"1725";"-2284";"-6252";"14052"
"4871";"1370";"1549";"4427";"-1192";"-6128";"14788"
"4872";"-717";"1323";"3165";"212";"-6440";"14124"
"4873";"-169";"400";"4464";"-2148";"-5912";"14892"
"4874";"-766";"-2201";"7613";"-544";"-5696";"14524"
"4875";"-2156";"-2408";"6782";"1568";"-6452";"17140"
"4876";"-2620";"-670";"4295";"2152";"-6296";"14556"
"4877";"-1846";"-891";"573";"2264";"-5960";"14660"
"4878";"1726";"-903";"1104";"-1740";"-7808";"16424"
"4879";"3150";"-1671";"1700";"200";"-5884";"14800"
"4880";"5112";"-2451";"-68";"-168";"-6124";"18636"
"4881";"7912";"-3559";"1048";"-1220";"-3672";"15480"
"4882";"3318";"726";"1043";"2204";"-2036";"11120"
"4883";"-5583";"2225";"-1867";"2008";"-1420";"14092"
"4884";"-5886";"3141";"-3832";"-1664";"-4500";"19432"
"4885";"-852";"1511";"-1028";"-2260";"-4388";"15588"
"4886";"2103";"1369";"173";"-1032";"-3796";"14896"
"4887";"2303";"-581";"145";"-704";"-5628";"18940"
"4888";"4989";"-932";"529";"-1508";"-3748";"14024"
"4889";"1875";"-1886";"1305";"-24";"-3288";"16076"
"4890";"1821";"-1047";"-554";"440";"-3132";"14784"
"4891";"-1044";"623";"-1430";"704";"-2764";"14056"
"4892";"-3093";"641";"-753";"1128";"-1680";"15408"
"4893";"-4416";"1172";"-4926";"784";"-3072";"14900"
"4894";"-6514";"2449";"-2925";"-1380";"-4848";"13884"
"4895";"-6457";"3059";"-2210";"-1056";"-7008";"16812"
"4896";"-1131";"3256";"-1983";"-1088";"-7696";"14456"
"4897";"1423";"1411";"-2214";"-948";"-8052";"14612"
"4898";"2007";"772";"-449";"-1448";"-7276";"13764"
"4899";"1305";"1324";"-1361";"-748";"-7508";"15548"
"4900";"2349";"300";"1894";"-3460";"-5936";"13676"
"4901";"882";"484";"1149";"596";"-5412";"13996"
"4902";"-294";"1464";"-1043";"-632";"-6132";"14900"
"4903";"-1767";"773";"664";"-2528";"-5660";"14628"
"4904";"741";"1104";"-217";"-12";"-6172";"15328"
"4905";"483";"-295";"-611";"-1936";"-6716";"15460"
"4906";"1524";"254";"-1274";"-2340";"-6152";"14996"
"4907";"1040";"-1119";"-327";"-692";"-5840";"14820"
"4908";"798";"-207";"-2180";"-976";"-5832";"15316"
"4909";"-252";"-745";"-264";"-640";"-3680";"14744"
"4910";"-1535";"-12";"1194";"-1920";"-6192";"13176"
"4911";"-3358";"-943";"259";"188";"-5512";"16480"
"4912";"-3305";"2040";"-1975";"-1236";"-5040";"12600"
"4913";"-7075";"2942";"-4264";"160";"-10648";"22608"
"4914";"2478";"2531";"-1199";"-988";"-4204";"9528"
"4915";"-89";"1505";"-2232";"180";"-8444";"15312"
"4916";"425";"1299";"-973";"-1948";"-8344";"13884"
"4917";"684";"-923";"1413";"-1968";"-7284";"12272"
"4918";"-1158";"-1031";"2742";"-1792";"-9112";"15504"
"4919";"16";"-407";"3227";"-508";"-7744";"14136"
"4920";"141";"613";"1470";"760";"-7336";"12964"
"4921";"-982";"488";"667";"-1688";"-8792";"16912"
"4922";"320";"850";"-1458";"-724";"-7088";"12696"
"4923";"355";"838";"-2121";"-712";"-7484";"12612"
"4924";"-2975";"-884";"555";"-3544";"-9100";"13604"
"4925";"1992";"-578";"3885";"-1260";"-7084";"13408"
"4926";"-343";"-743";"2033";"-16";"-8120";"12768"
"4927";"-1284";"125";"1241";"-752";"-10552";"15404"
"4928";"855";"252";"-418";"-240";"-4208";"6736"
"4929";"-224";"1541";"-1268";"-2796";"-15452";"18556"
"4930";"4474";"-1030";"24";"-476";"-4852";"7552"
"4931";"-1772";"248";"-3278";"192";"-8912";"15860"
"4932";"-891";"1835";"-4273";"936";"-10272";"13096"
"4933";"485";"664";"-2729";"-1292";"-9816";"13604"
"4934";"-549";"-1131";"1265";"-756";"-9664";"12080"
"4935";"558";"-396";"1433";"900";"-10152";"14572"
"4936";"1716";"1232";"-1261";"1896";"-9244";"12248"
"4937";"1422";"1748";"-2090";"200";"-10112";"13164"
"4938";"2300";"1504";"-1922";"180";"-8052";"12416"
"4939";"632";"836";"-352";"-316";"-8604";"13128"
"4940";"-1633";"593";"2121";"-404";"-7628";"13340"
"4941";"-346";"-213";"4275";"-108";"-8368";"14844"
"4942";"2092";"-34";"5060";"84";"-9520";"13308"
"4943";"2028";"-275";"1235";"1032";"-9300";"13864"
"4944";"99";"1189";"-3095";"-156";"-8044";"13028"
"4945";"2132";"473";"-2366";"-796";"-9700";"14116"
"4946";"2712";"-129";"-173";"-1300";"-7372";"12088"
"4947";"500";"-339";"409";"-180";"-7820";"14324"
"4948";"371";"619";"270";"1020";"-7828";"13824"
"4949";"896";"88";"875";"16";"-6948";"13792"
"4950";"-1362";"638";"-1994";"2052";"-7244";"13556"
"4951";"-3375";"1727";"-4140";"276";"-7456";"14640"
"4952";"-1296";"2536";"-1366";"-84";"-9020";"14332"
"4953";"1101";"1737";"-1272";"-212";"-10244";"12652"
"4954";"1366";"824";"703";"-768";"-9160";"14156"
"4955";"1152";"617";"2200";"-1496";"-8832";"12328"
"4956";"906";"365";"2343";"-1760";"-8984";"14536"
"4957";"1381";"-82";"2053";"-388";"-7156";"13160"
"4958";"-248";"948";"715";"-240";"-7828";"14608"
"4959";"24";"543";"1497";"-1108";"-7860";"12824"
"4960";"394";"513";"807";"-1728";"-7524";"14348"
"4961";"1535";"555";"973";"-552";"-7952";"12572"
"4962";"1535";"-60";"64";"-1424";"-6924";"12768"
"4963";"328";"53";"-600";"-700";"-7768";"13644"
"4964";"309";"435";"-2072";"540";"-7764";"12804"
"4965";"96";"-380";"-1065";"-1408";"-8068";"14976"
"4966";"832";"-567";"581";"-916";"-7224";"14584"
"4967";"-710";"-1521";"1585";"304";"-6012";"12916"
"4968";"-3132";"-579";"-403";"396";"-7056";"13164"
"4969";"-1680";"-186";"940";"-1280";"-7448";"14248"
"4970";"-91";"925";"590";"1092";"-10064";"16092"
"4971";"666";"637";"308";"872";"-8920";"14044"
"4972";"1250";"936";"-6";"-20";"-8308";"14516"
"4973";"1660";"119";"942";"-1416";"-7896";"13800"
"4974";"1308";"-176";"1676";"-912";"-7648";"13524"
"4975";"932";"-468";"1223";"-920";"-7140";"14436"
"4976";"670";"1013";"122";"596";"-6240";"13108"
"4977";"-286";"1485";"-618";"-592";"-6432";"15064"
"4978";"-158";"307";"-867";"-1156";"-7636";"15648"
"4979";"1878";"-1130";"2289";"-1844";"-6900";"14256"
"4980";"2629";"-1340";"3377";"-856";"-6044";"13440"
"4981";"974";"-148";"1618";"1024";"-7104";"14404"
"4982";"245";"528";"460";"240";"-6360";"14232"
"4983";"-868";"-644";"1087";"-424";"-6856";"13600"
"4984";"-759";"481";"88";"212";"-7144";"15140"
"4985";"-500";"-312";"500";"1492";"-4624";"12472"
"4986";"-4142";"1815";"-3994";"920";"-7948";"15396"
"4987";"-1852";"1634";"-1353";"-604";"-8328";"15236"
"4988";"-1325";"-1066";"2699";"-832";"-7172";"15664"
"4989";"1135";"-1074";"2152";"-844";"-7376";"14052"
"4990";"673";"13";"165";"372";"-8124";"13892"
"4991";"579";"-43";"57";"-996";"-7624";"14328"
"4992";"104";"319";"1060";"-1040";"-7388";"14144"
"4993";"250";"576";"863";"-476";"-6396";"14880"
"4994";"-408";"510";"-252";"-476";"-7416";"14572"
"4995";"1331";"64";"641";"-1092";"-6836";"14944"
"4996";"1212";"87";"577";"-68";"-7600";"15000"
"4997";"997";"358";"-1667";"464";"-7892";"15284"
"4998";"2334";"-289";"70";"-868";"-6552";"14616"
"4999";"845";"-81";"-706";"4";"-6516";"13448"
"5000";"3";"387";"-875";"332";"-6772";"13608"
"5001";"-1388";"1263";"-1768";"92";"-6176";"13812"
"5002";"-1726";"879";"-1236";"-336";"-6752";"14844"
"5003";"-1976";"1441";"-2643";"424";"-7284";"14904"
"5004";"-336";"2767";"-3271";"-88";"-7556";"13376"
"5005";"-277";"1247";"-171";"-1172";"-7604";"15108"
"5006";"1316";"1640";"-189";"504";"-7156";"13996"
"5007";"19";"461";"532";"-1056";"-8644";"12296"
"5008";"-304";"209";"300";"72";"-8444";"13880"
"5009";"571";"807";"646";"-1160";"-7540";"15340"
"5010";"-813";"1042";"467";"-332";"-7280";"13348"
"5011";"-1620";"-405";"2731";"-1580";"-7824";"15052"
"5012";"171";"-854";"1917";"-824";"-6668";"12880"
"5013";"-582";"1744";"-1870";"152";"-8244";"15600"
"5014";"922";"562";"-2551";"712";"-8912";"13684"
"5015";"1102";"2255";"-4265";"212";"-8480";"14992"
"5016";"1630";"183";"-1742";"-1444";"-7332";"13856"
"5017";"985";"-140";"379";"-2032";"-7888";"13400"
"5018";"723";"-854";"2082";"-980";"-8060";"14580"
"5019";"-423";"-1118";"1926";"848";"-6200";"14188"
"5020";"-3602";"1101";"-1994";"952";"-6036";"12984"
"5021";"-2330";"2410";"-1044";"-320";"-8756";"16616"
"5022";"-81";"1626";"-2281";"124";"-8244";"14328"
"5023";"1112";"-28";"1508";"-1692";"-7972";"12228"
"5024";"430";"443";"1645";"-232";"-8808";"13604"
"5025";"-535";"153";"1550";"-868";"-9160";"14264"
"5026";"733";"-39";"2312";"-648";"-7904";"13320"
"5027";"-328";"-358";"3016";"-1188";"-8052";"13172"
"5028";"-828";"403";"4501";"-2768";"-8236";"14848"
"5029";"1516";"319";"1796";"2000";"-7380";"11836"
"5030";"-98";"-459";"-1695";"-1532";"-8456";"14456"
"5031";"611";"-942";"-29";"-1740";"-7736";"15060"
"5032";"860";"-517";"-1485";"128";"-9252";"13284"
"5033";"1380";"-118";"-321";"-836";"-7584";"13204"
"5034";"386";"66";"32";"-316";"-7552";"12780"
"5035";"-269";"31";"-1467";"1512";"-7380";"13180"
"5036";"-2118";"1147";"-3903";"400";"-8060";"13580"
"5037";"-1126";"1442";"-736";"-1420";"-7684";"13400"
"5038";"776";"1254";"-1058";"-108";"-8624";"14432"
"5039";"709";"1277";"260";"496";"-8948";"12684"
"5040";"1399";"684";"885";"-592";"-8912";"13736"
"5041";"1231";"670";"2283";"-192";"-7928";"13496"
"5042";"-686";"747";"1761";"80";"-8188";"14124"
"5043";"-750";"894";"1507";"-824";"-7088";"13244"
"5044";"-1658";"-605";"2863";"-1360";"-7752";"14444"
"5045";"744";"-328";"2850";"-1172";"-9048";"15420"
"5046";"1122";"-353";"1529";"608";"-7588";"13380"
"5047";"723";"107";"-1229";"488";"-7764";"13340"
"5048";"929";"-1013";"-418";"-592";"-8356";"13468"
"5049";"144";"-852";"744";"-624";"-8424";"14580"
"5050";"63";"-1126";"838";"720";"-6856";"13960"
"5051";"-1201";"-189";"-846";"1420";"-7724";"13616"
"5052";"-1911";"653";"-3610";"832";"-8908";"13388"
"5053";"-1854";"1322";"-2177";"-652";"-7696";"14580"
"5054";"93";"1712";"-1814";"748";"-8772";"13140"
"5055";"1072";"2362";"-2360";"-44";"-8960";"13912"
"5056";"1309";"1573";"-871";"-1436";"-8788";"12144"
"5057";"341";"1099";"1017";"-1520";"-9352";"14584"
"5058";"-252";"339";"2642";"-528";"-7528";"12384"
"5059";"973";"388";"2635";"-1184";"-8028";"14484"
"5060";"-260";"261";"2032";"476";"-6884";"13164"
"5061";"1467";"510";"1844";"-2504";"-8432";"15288"
"5062";"875";"356";"-454";"500";"-8056";"14540"
"5063";"21";"129";"-1991";"-828";"-7892";"15200"
"5064";"1164";"-148";"-1066";"-136";"-8280";"13524"
"5065";"60";"-52";"-1318";"-120";"-7436";"13064"
"5066";"-1046";"92";"-2107";"424";"-7376";"14252"
"5067";"-1183";"-212";"-1429";"168";"-7440";"12492"
"5068";"-3419";"1325";"-3364";"448";"-7540";"13876"
"5069";"-2986";"3509";"-2429";"140";"-10144";"14104"
"5070";"-855";"990";"-374";"-280";"-10640";"14460"
"5071";"814";"485";"993";"-564";"-9276";"12496"
"5072";"-30";"1603";"546";"-304";"-9896";"11800"
"5073";"-426";"1036";"167";"-1504";"-10124";"13920"
"5074";"1219";"1000";"422";"-92";"-10084";"13784"
"5075";"543";"-355";"2465";"-2032";"-7940";"12028"
"5076";"577";"-946";"3011";"-1384";"-9632";"14752"
"5077";"1265";"-1497";"3654";"-732";"-9436";"13232"
"5078";"621";"-107";"-670";"536";"-9688";"13560"
"5079";"1079";"-296";"-1270";"-836";"-9008";"14188"
"5080";"714";"-193";"127";"-316";"-7724";"12784"
"5081";"-141";"-792";"251";"992";"-7968";"14536"
"5082";"-2947";"862";"-3013";"392";"-8700";"13076"
"5083";"-1835";"1601";"-2545";"456";"-10268";"13344"
"5084";"637";"2459";"-3284";"1280";"-8508";"14060"
"5085";"998";"972";"-947";"-1128";"-9760";"13932"
"5086";"1298";"665";"1730";"-636";"-7916";"11968"
"5087";"936";"1511";"1465";"468";"-8836";"13812"
"5088";"-177";"1062";"2267";"-212";"-8152";"13752"
"5089";"139";"398";"2979";"-996";"-7416";"12748"
"5090";"-1136";"701";"1817";"352";"-8372";"14144"
"5091";"533";"-414";"2159";"-2020";"-10148";"15248"
"5092";"907";"-1438";"1587";"-1360";"-8916";"14308"
"5093";"833";"-336";"-1728";"-424";"-9216";"14212"
"5094";"2290";"-189";"-1102";"-556";"-8132";"13428"
"5095";"1319";"58";"-873";"-204";"-7784";"13144"
"5096";"-952";"-642";"-817";"76";"-7212";"14420"
"5097";"-3248";"1467";"-2992";"592";"-8772";"11644"
"5098";"-2591";"1734";"-3508";"140";"-8196";"16296"
"5099";"-1435";"965";"-2434";"220";"-10556";"16376"
"5100";"3170";"1492";"-1209";"-1060";"-7052";"11544"
"5101";"1236";"870";"-163";"-852";"-10748";"14192"
"5102";"1502";"281";"2736";"-1872";"-8492";"12280"
"5103";"843";"-114";"3272";"172";"-7844";"13060"
"5104";"240";"100";"3331";"-552";"-7640";"13984"
"5105";"-1116";"666";"1082";"96";"-8084";"14028"
"5106";"100";"211";"-97";"-1996";"-8812";"14456"
"5107";"30";"418";"-1637";"-972";"-9000";"15304"
"5108";"1726";"-625";"1292";"-1652";"-8420";"13532"
"5109";"1218";"-1220";"1474";"-1444";"-7888";"14504"
"5110";"99";"-1158";"2395";"-364";"-8512";"13404"
"5111";"-788";"-122";"318";"568";"-7812";"14124"
"5112";"-1229";"61";"-1548";"1544";"-6432";"12956"
"5113";"-2796";"2093";"-5725";"1372";"-9436";"14004"
"5114";"-547";"2855";"-4037";"-1100";"-8584";"12856"
"5115";"-299";"1293";"-1276";"-556";"-9380";"14936"
"5116";"4193";"581";"992";"248";"-8532";"13988"
"5117";"4382";"-707";"1380";"120";"-8064";"13720"
"5118";"5504";"-1085";"2686";"-1456";"-6896";"14516"
"5119";"4761";"-407";"3106";"-888";"-5636";"16328"
"5120";"2140";"3220";"3298";"1800";"-2252";"8112"
"5121";"-4243";"2525";"907";"416";"-3940";"16860"
"5122";"-377";"562";"1322";"-2256";"-7140";"18568"
"5123";"2097";"423";"2198";"-1708";"-4220";"13012"
"5124";"1140";"-193";"1324";"-596";"-5208";"14816"
"5125";"490";"-155";"723";"-1400";"-5924";"15456"
"5126";"-1330";"-715";"1731";"-1668";"-3796";"15140"
"5127";"-1377";"-415";"-84";"36";"-5056";"14064"
"5128";"-4202";"708";"-3060";"684";"-6212";"13800"
"5129";"-4688";"1930";"-5620";"-784";"-7828";"14968"
"5130";"-789";"1989";"-3353";"-1156";"-8176";"14696"
"5131";"871";"915";"-512";"-1968";"-8268";"14068"
"5132";"1933";"730";"1110";"-988";"-7656";"12148"
"5133";"878";"-14";"2029";"-1720";"-8016";"13484"
"5134";"312";"733";"2152";"-160";"-7184";"13496"
"5135";"-509";"532";"1530";"-1324";"-7428";"14632"
"5136";"-156";"642";"2395";"-984";"-6204";"15512"
"5137";"1559";"580";"1142";"-364";"-8132";"13000"
"5138";"590";"-144";"9";"-688";"-8100";"15208"
"5139";"1131";"-739";"774";"-2276";"-7384";"13072"
"5140";"-1000";"-47";"-1424";"-236";"-8104";"14696"
"5141";"-1017";"543";"-2223";"-292";"-7420";"14868"
"5142";"-1010";"-600";"-856";"-1084";"-7260";"14028"
"5143";"-1076";"-561";"-798";"140";"-7428";"12768"
"5144";"-665";"1355";"-2330";"-468";"-7584";"14356"
"5145";"933";"1484";"-2199";"-8";"-8768";"13880"
"5146";"981";"1251";"-1947";"900";"-7796";"15572"
"5147";"1471";"1744";"-1510";"-1484";"-9272";"9116"
"5148";"-1104";"269";"1023";"-2724";"-8104";"16196"
"5149";"-133";"-568";"4968";"-2596";"-7064";"14212"
"5150";"3539";"-72";"3407";"24";"-7300";"11652"
"5151";"1052";"-978";"1910";"1592";"-4400";"11084"
"5152";"1187";"1835";"-1546";"-1316";"-9444";"15756"
"5153";"-34";"1048";"-3324";"-48";"-6612";"13372"
"5154";"-598";"124";"-3839";"-1752";"-8120";"14308"
"5155";"-926";"830";"-1685";"-1028";"-8032";"12720"
"5156";"-219";"-164";"-394";"-1036";"-7792";"13632"
"5157";"-661";"856";"-2659";"-236";"-7948";"13460"
"5158";"1401";"1809";"-2684";"-760";"-7792";"12296"
"5159";"490";"1961";"-1028";"-740";"-8108";"14752"
"5160";"1194";"1384";"-850";"-740";"-8704";"14376"
"5161";"870";"529";"609";"-1044";"-7092";"12052"
"5162";"-252";"191";"2034";"-1372";"-9620";"15280"
"5163";"674";"1052";"1939";"-296";"-7032";"13836"
"5164";"729";"942";"862";"-40";"-7316";"14072"
"5165";"836";"835";"689";"-1220";"-6796";"12808"
"5166";"185";"-609";"2653";"-2940";"-8556";"15980"
"5167";"-116";"194";"2729";"-1224";"-7904";"14516"
"5168";"-57";"854";"-1507";"1124";"-7416";"12740"
"5169";"-167";"-764";"-1585";"-1816";"-6928";"13996"
"5170";"439";"367";"-1966";"-680";"-6736";"13440"
"5171";"-1443";"-354";"-2148";"-140";"-7392";"15740"
"5172";"507";"1230";"-3944";"-388";"-8256";"14424"
"5173";"1073";"144";"-161";"-1312";"-6872";"13944"
"5174";"733";"525";"-18";"1204";"-9132";"14464"
"5175";"-103";"1693";"-1956";"-560";"-7424";"13548"
"5176";"233";"1824";"-2337";"-604";"-7980";"16220"
"5177";"594";"1896";"-741";"-1552";"-6036";"13056"
"5178";"197";"1976";"131";"-1288";"-6932";"13576"
"5179";"-412";"590";"2595";"-2444";"-7816";"15968"
"5180";"885";"371";"2694";"-1220";"-8076";"16108"
"5181";"764";"87";"922";"364";"-7348";"13840"
"5182";"-1113";"587";"-1349";"-92";"-7492";"13076"
"5183";"-722";"306";"-1746";"-400";"-8020";"15728"
"5184";"-189";"663";"-476";"-940";"-7588";"13704"
"5185";"190";"660";"-1535";"-1268";"-7956";"13016"
"5186";"-608";"-8";"-195";"-1196";"-9308";"16800"
"5187";"931";"467";"1083";"192";"-7564";"13388"
"5188";"1163";"-483";"1483";"-776";"-5776";"10268"
"5189";"67";"495";"815";"-460";"-8332";"16280"
"5190";"242";"421";"1106";"-132";"-6656";"14372"
"5191";"515";"549";"210";"-948";"-6408";"14416"
"5192";"598";"516";"116";"-1084";"-7436";"13984"
"5193";"1086";"-2";"660";"-1292";"-6384";"12700"
"5194";"-305";"-522";"-110";"-1528";"-6908";"13844"
"5195";"-250";"559";"-1388";"-1328";"-7584";"16188"
"5196";"-179";"-877";"-1612";"296";"-6308";"13684"
"5197";"-875";"-1816";"-1309";"-1052";"-6880";"15800"
"5198";"988";"2445";"-3701";"-1832";"-7412";"13396"
"5199";"697";"1430";"-4979";"-964";"-5920";"12992"
"5200";"1221";"-461";"-1886";"-6084";"-7396";"13608"
"5201";"-1181";"1854";"-6904";"440";"-5392";"16484"
"5202";"301";"174";"-6303";"-2072";"-5712";"19892"
"5203";"1698";"-840";"-5293";"-2352";"-6296";"13028"
"5204";"-560";"375";"-3223";"-2132";"-5712";"14800"
"5205";"-362";"2345";"-4793";"372";"-6068";"16620"
"5206";"348";"824";"-4582";"604";"-4712";"14596"
"5207";"-1838";"1220";"-3963";"-380";"-6164";"16316"
"5208";"-2322";"6751";"-8999";"3156";"-3788";"18648"
"5209";"713";"5561";"-9930";"-400";"-5692";"16492"
"5210";"-1101";"4463";"-7331";"-2192";"-5788";"14220"
"5211";"-855";"5244";"-6490";"-488";"-5236";"14912"
"5212";"-2439";"4239";"-3917";"-232";"-4668";"17628"
"5213";"-1793";"5201";"-2025";"-1092";"-6572";"12896"
"5214";"-1204";"3450";"2218";"-2224";"-4972";"13564"
"5215";"-2225";"1769";"3848";"-220";"-7180";"14352"
"5216";"-144";"2106";"4074";"-300";"-6820";"13924"
"5217";"933";"1758";"2207";"740";"-6760";"13176"
"5218";"-217";"-704";"3765";"-2508";"-7432";"14892"
"5219";"1990";"-1014";"5606";"-1960";"-5716";"13616"
"5220";"1183";"-1434";"5728";"520";"-6744";"15596"
"5221";"-1019";"-696";"1692";"368";"-6376";"12408"
"5222";"-2453";"-3540";"3771";"-2640";"-8580";"15064"
"5223";"-906";"-990";"3661";"440";"-5856";"13784"
"5224";"-1232";"-1569";"913";"188";"-6224";"12360"
"5225";"-1783";"-865";"-1243";"408";"-8840";"14688"
"5226";"58";"-746";"916";"-1056";"-6848";"12716"
"5227";"233";"-1324";"2239";"-520";"-8540";"13756"
"5228";"442";"-212";"1033";"460";"-8192";"12816"
"5229";"315";"-160";"585";"-128";"-8012";"13648"
"5230";"1027";"137";"140";"-8";"-8080";"11624"
"5231";"-339";"404";"2427";"-276";"-6524";"18524"
"5232";"-1028";"-1138";"1598";"-128";"-8032";"13444"
"5233";"1292";"258";"-276";"-1732";"-6108";"14028"
"5234";"647";"-498";"1914";"-980";"-9884";"15552"
"5235";"3175";"786";"314";"-460";"-6108";"10532"
"5236";"630";"-179";"-1703";"1276";"-6284";"9388"
"5237";"-2728";"308";"-1882";"-2900";"-8864";"15344"
"5238";"-2584";"-571";"-762";"292";"-9500";"18316"
"5239";"-544";"-239";"-1192";"-1228";"-6640";"12796"
"5240";"2103";"1127";"-579";"-924";"-9016";"12848"
"5241";"1463";"899";"-1102";"-536";"-9452";"12616"
"5242";"1920";"-1492";"1104";"-1336";"-6780";"14688"
"5243";"1200";"465";"766";"-1492";"-6956";"8984"
"5244";"1283";"774";"511";"-180";"-7220";"12364"
"5245";"-3907";"1276";"75";"1424";"-13752";"22824"
"5246";"1353";"425";"1269";"-1180";"-4188";"9564"
"5247";"258";"-184";"-14";"-112";"-9124";"16380"
"5248";"35";"1902";"-3649";"708";"-7848";"13488"
"5249";"25";"988";"-3887";"-984";"-7412";"12692"
"5250";"8";"1220";"-1976";"-2764";"-8312";"14628"
"5251";"-492";"356";"-826";"-300";"-7320";"13340"
"5252";"-1683";"771";"-2343";"288";"-8248";"13888"
"5253";"300";"1721";"-3657";"-892";"-8220";"15620"
"5254";"1304";"726";"-1055";"-932";"-7464";"12540"
"5255";"976";"1229";"-212";"-112";"-8396";"13624"
"5256";"345";"2026";"554";"-12";"-8128";"13580"
"5257";"-341";"1282";"-1081";"-556";"-7212";"13628"
"5258";"223";"1475";"-1171";"-1112";"-7336";"14712"
"5259";"197";"843";"60";"-1636";"-7464";"14316"
"5260";"1098";"82";"2163";"-1372";"-7076";"13032"
"5261";"1440";"-187";"1842";"100";"-8260";"16472"
"5262";"2434";"741";"-1232";"392";"-6944";"10592"
"5263";"281";"919";"-3103";"432";"-8016";"14976"
"5264";"728";"417";"-1938";"-2676";"-7416";"13376"
"5265";"1286";"503";"-380";"-1708";"-6144";"13148"
"5266";"-996";"1188";"-682";"976";"-7640";"14636"
"5267";"1383";"2468";"-3129";"1128";"-7904";"14300"
"5268";"2082";"3335";"-4394";"-84";"-7444";"13912"
"5269";"-396";"719";"-1357";"-2148";"-6732";"14136"
